679, 669
765, 487
475, 949
765, 514
134, 825
797, 925
609, 265
548, 605
743, 708
608, 338
131, 453
446, 424
417, 206
383, 270
216, 803
824, 528
15, 247
196, 589
104, 842
668, 314
591, 590
855, 465
423, 201
261, 404
742, 166
971, 221
998, 873
431, 418
40, 415
571, 167
695, 256
856, 395
337, 62
904, 52
366, 441
31, 572
390, 958
511, 238
994, 813
331, 124
346, 89
314, 302
72, 344
111, 98
265, 464
721, 34
782, 312
726, 577
981, 119
560, 630
555, 700
658, 943
533, 945
110, 521
645, 528
969, 441
95, 343
687, 283
381, 520
984, 799
185, 998
310, 57
986, 967
86, 36
19, 968
668, 646
941, 926
223, 678
551, 475
355, 333
126, 196
540, 676
311, 573
93, 579
730, 45
43, 78
135, 916
883, 706
94, 122
442, 970
968, 113
391, 110
140, 910
737, 614
947, 691
239, 444
472, 425
999, 131
711, 783
828, 444
522, 441
709, 872
930, 10
484, 593
563, 24
490, 926
388, 883
145, 881
496, 528
219, 234
30, 795
573, 458
590, 502
286, 572
368, 653
446, 114
338, 891
253, 156
749, 268
645, 89
15, 664
899, 487
720, 403
283, 45
279, 568
716, 502
312, 310
812, 289
861, 902
555, 450
565, 229
472, 354
510, 255
876, 77
166, 611
275, 873
360, 533
936, 174
571, 432
1, 571
73, 851
513, 717
6, 386
640, 677
128, 219
800, 548
902, 45
652, 625
702, 412
23, 528
753, 221
754, 650
176, 113
898, 43
614, 748
951, 899
968, 40
426, 816
845, 974
545, 418
966, 973
370, 345
322, 220
984, 23
903, 377
598, 7
9, 657
122, 704
747, 538
638, 372
271, 714
754, 941
757, 239
565, 532
950, 602
928, 110
808, 269
489, 650
25, 482
859, 474
833, 281
290, 809
514, 843
733, 764
137, 613
327, 371
312, 408
0, 81
613, 421
23, 565
28, 564
185, 303
306, 188
670, 674
500, 331
612, 882
691, 334
529, 902
667, 205
819, 262
633, 804
564, 146
580, 945
366, 916
834, 193
109, 741
397, 862
402, 294
969, 703
34, 424
306, 821
155, 999
253, 998
555, 684
298, 272
428, 374
873, 931
228, 993
909, 453
998, 946
40, 743
957, 108
402, 789
492, 711
136, 723
545, 878
229, 442
792, 52
89, 483
755, 348
74, 387
671, 184
529, 299
104, 251
198, 790
886, 103
563, 590
379, 195
907, 317
41, 223
453, 43
837, 938
342, 683
166, 630
330, 431
819, 273
809, 404
704, 490
93, 690
833, 808
263, 643
233, 719
914, 826
144, 964
187, 173
568, 185
475, 641
676, 406
388, 817
249, 194
819, 718
122, 420
262, 629
671, 178
987, 355
999, 504
575, 250
77, 584
549, 490
663, 221
758, 88
81, 584
990, 585
754, 757
303, 378
96, 3
775, 123
104, 570
749, 37
745, 775
632, 88
338, 96
680, 207
49, 767
340, 581
22, 65
649, 450
35, 455
565, 639
369, 790
145, 868
991, 465
387, 273
310, 95
223, 136
224, 407
503, 855
62, 915
34, 536
469, 464
529, 727
177, 491
947, 178
817, 565
707, 512
732, 186
3, 204
477, 724
171, 390
879, 140
547, 746
953, 455
370, 403
939, 16
832, 757
484, 408
252, 361
539, 13
578, 551
415, 356
894, 285
490, 147
223, 249
639, 967
459, 747
493, 870
326, 7
762, 447
815, 696
805, 53
461, 647
8, 289
303, 65
616, 547
255, 233
871, 31
531, 501
750, 361
680, 754
501, 741
612, 492
499, 347
146, 290
338, 613
666, 961
960, 144
785, 479
545, 968
867, 88
674, 161
545, 474
327, 545
258, 76
182, 429
170, 290
782, 36
383, 134
424, 633
246, 529
842, 115
259, 912
392, 802
122, 44
485, 937
450, 341
815, 159
56, 347
423, 494
923, 314
604, 958
994, 93
580, 387
20, 377
258, 356
471, 619
531, 100
254, 82
479, 923
212, 376
717, 316
475, 15
362, 884
730, 883
197, 138
96, 653
98, 153
892, 90
819, 678
387, 265
884, 429
881, 210
645, 767
691, 135
863, 124
440, 255
270, 932
816, 267
150, 985
123, 546
551, 699
852, 571
13, 649
680, 97
362, 184
613, 419
629, 246
13, 494
629, 274
750, 56
664, 844
776, 190
457, 286
271, 944
842, 959
658, 746
669, 393
42, 863
960, 682
218, 74
493, 674
272, 831
677, 123
749, 637
694, 658
502, 500
42, 710
996, 278
222, 852
811, 620
718, 64
457, 822
37, 388
422, 852
926, 349
23, 641
472, 420
895, 295
932, 502
160, 996
848, 978
688, 663
941, 891
95, 37
657, 516
932, 906
80, 375
115, 742
594, 117
466, 538
179, 872
644, 841
136, 3
505, 891
888, 421
751, 666
681, 88
331, 440
829, 974
490, 426
685, 838
213, 423
165, 765
235, 681
219, 111
983, 53
895, 398
753, 980
871, 383
804, 259
277, 111
552, 556
348, 958
932, 883
310, 529
367, 775
550, 995
112, 932
613, 715
178, 347
401, 832
582, 513
493, 296
31, 336
947, 717
180, 836
744, 224
534, 732
968, 444
325, 818
593, 630
977, 692
976, 143
210, 89
437, 590
774, 388
254, 190
838, 709
45, 99
816, 869
57, 344
920, 349
433, 153
597, 454
272, 401
31, 274
966, 218
713, 8
450, 943
885, 924
664, 239
429, 659
368, 918
18, 267
488, 765
461, 186
535, 546
699, 381
187, 969
722, 649
275, 812
30, 106
466, 242
537, 743
19, 916
155, 422
433, 684
602, 936
555, 802
919, 972
159, 44
942, 381
762, 694
15, 993
994, 302
114, 90
196, 270
864, 496
591, 14
931, 401
175, 611
295, 438
727, 608
762, 249
222, 282
678, 34
415, 733
779, 620
966, 529
831, 147
237, 960
582, 297
793, 785
799, 446
847, 385
348, 730
521, 374
335, 995
244, 248
882, 97
131, 818
903, 561
533, 898
780, 683
830, 499
460, 963
261, 419
204, 42
841, 406
143, 3
86, 688
415, 491
486, 607
207, 750
199, 83
253, 89
2, 683
933, 157
840, 536
35, 713
677, 22
441, 847
890, 290
696, 645
0, 731
771, 192
683, 86
45, 538
288, 522
605, 252
694, 840
523, 858
367, 48
584, 456
170, 559
581, 620
467, 199
489, 374
19, 709
792, 537
729, 372
458, 916
454, 765
287, 504
108, 95
935, 244
454, 154
203, 810
266, 822
381, 139
759, 788
339, 315
689, 579
640, 180
718, 61
433, 433
701, 799
564, 891
747, 155
602, 851
447, 208
714, 537
347, 902
724, 917
57, 966
106, 105
420, 168
99, 446
626, 462
523, 740
525, 696
496, 956
199, 226
733, 60
264, 299
507, 336
225, 711
613, 221
491, 925
891, 689
147, 900
420, 349
795, 919
381, 520
260, 774
470, 256
212, 785
363, 966
379, 764
415, 96
784, 995
706, 274
495, 10
935, 672
361, 338
590, 178
527, 860
780, 11
531, 675
449, 161
418, 143
280, 271
590, 982
98, 643
91, 321
316, 513
787, 876
886, 374
398, 635
325, 173
351, 112
972, 916
927, 230
257, 752
266, 810
953, 58
330, 684
18, 233
228, 272
593, 117
982, 319
195, 261
635, 770
757, 433
606, 34
498, 82
350, 309
892, 470
575, 629
791, 149
208, 841
525, 744
329, 890
162, 895
364, 909
229, 107
368, 347
469, 776
562, 355
741, 578
12, 520
830, 239
710, 363
992, 722
223, 285
478, 136
880, 783
673, 355
250, 562
823, 187
294, 615
314, 404
181, 14
370, 783
361, 95
615, 111
351, 373
88, 445
519, 413
50, 433
569, 95
878, 528
883, 801
715, 552
739, 485
100, 539
943, 386
400, 766
549, 476
571, 770
234, 262
988, 187
984, 937
702, 428
861, 856
951, 752
632, 782
584, 829
733, 867
352, 299
190, 473
211, 805
571, 134
610, 611
734, 473
87, 534
721, 320
257, 427
856, 705
561, 311
415, 69
852, 864
694, 47
266, 788
439, 427
252, 618
423, 630
764, 463
427, 347
820, 726
260, 513
185, 907
335, 333
391, 442
105, 543
612, 304
169, 520
919, 816
604, 863
642, 185
803, 44
674, 895
710, 579
926, 790
868, 137
2, 98
5, 481
814, 187
981, 692
587, 205
510, 86
606, 552
368, 679
894, 877
62, 973
369, 536
783, 866
797, 395
537, 494
983, 723
821, 405
886, 986
525, 178
223, 701
258, 507
945, 162
714, 768
799, 904
781, 83
408, 45
582, 844
62, 777
172, 717
211, 859
934, 709
466, 547
533, 107
637, 353
406, 410
917, 212
375, 16
785, 863
767, 89
172, 936
982, 900
744, 932
709, 916
633, 806
17, 233
294, 197
744, 951
410, 113
466, 629
39, 48
260, 224
240, 957
172, 635
77, 377
666, 291
191, 601
534, 648
916, 288
446, 595
181, 901
98, 816
767, 475
588, 842
823, 530
578, 406
982, 863
172, 190
178, 575
952, 696
339, 255
208, 618
618, 530
170, 742
690, 886
788, 969
785, 871
698, 886
81, 904
434, 639
397, 256
119, 364
555, 380
307, 643
339, 733
340, 259
230, 678
561, 548
643, 200
87, 731
700, 685
556, 227
465, 837
742, 606
245, 898
155, 176
541, 643
375, 274
270, 448
533, 682
293, 609
288, 873
773, 875
428, 201
284, 768
453, 867
94, 985
174, 361
968, 911
810, 916
93, 213
208, 965
591, 986
434, 935
969, 861
823, 967
192, 615
842, 111
664, 317
86, 270
137, 948
285, 891
253, 583
495, 460
376, 221
786, 305
622, 821
807, 347
634, 213
427, 593
912, 604
571, 250
713, 456
774, 413
684, 377
325, 860
751, 173
757, 611
71, 356
577, 252
909, 799
621, 716
63, 531
96, 428
374, 697
653, 875
125, 286
743, 224
638, 190
919, 869
81, 674
847, 245
208, 184
541, 604
208, 631
430, 118
186, 117
0, 51
832, 249
299, 449
324, 206
844, 952
529, 802
344, 587
456, 519
193, 264
861, 537
722, 392
997, 69
52, 615
733, 557
27, 482
886, 920
521, 27
476, 718
924, 820
125, 153
307, 768
708, 654
525, 651
915, 516
406, 718
110, 776
197, 480
95, 459
17, 249
84, 180
452, 44
423, 970
688, 326
146, 252
757, 964
84, 623
629, 64
715, 144
13, 154
224, 631
759, 419
251, 687
146, 957
558, 346
878, 515
911, 994
964, 331
657, 687
939, 4
320, 155
131, 48
112, 757
901, 760
267, 827
810, 266
37, 491
530, 570
879, 288
634, 677
544, 437
784, 865
196, 808
495, 748
105, 205
712, 786
834, 425
534, 843
604, 946
125, 788
54, 223
66, 936
506, 92
380, 597
626, 737
526, 367
232, 170
330, 310
59, 780
337, 825
963, 516
941, 49
893, 149
95, 828
616, 849
72, 221
509, 670
762, 138
87, 367
104, 495
214, 713
236, 630
941, 446
578, 566
744, 352
868, 915
964, 707
857, 161
989, 857
58, 304
877, 605
628, 130
621, 386
753, 742
237, 708
774, 209
840, 451
249, 10
576, 133
485, 827
94, 672
732, 353
866, 59
268, 589
245, 856
813, 679
161, 475
861, 441
184, 782
843, 967
176, 773
577, 617
979, 368
501, 826
6, 907
580, 986
691, 452
511, 312
253, 558
766, 132
163, 498
973, 579
21, 324
459, 187
506, 557
330, 302
271, 34
403, 907
86, 250
157, 256
595, 444
896, 89
401, 286
196, 760
244, 6
857, 962
542, 407
731, 182
369, 915
824, 190
844, 227
262, 506
414, 467
717, 17
625, 852
296, 227
668, 220
859, 544
304, 422
428, 55
18, 548
307, 285
820, 912
179, 391
581, 189
769, 3
509, 778
245, 383
752, 275
479, 315
894, 377
598, 127
672, 562
336, 457
864, 976
877, 765
402, 234
146, 536
927, 222
764, 677
32, 861
639, 533
268, 894
169, 236
903, 20
749, 649
128, 797
712, 699
508, 800
129, 48
165, 373
607, 358
894, 920
142, 106
135, 822
683, 258
143, 168
62, 674
910, 411
783, 583
584, 814
963, 533
232, 713
513, 27
428, 741
114, 642
0, 593
513, 73
179, 895
69, 8
266, 315
835, 752
426, 410
173, 897
480, 688
854, 957
490, 65
130, 818
845, 722
815, 643
638, 625
219, 929
355, 990
237, 84
92, 886
553, 306
410, 711
121, 388
637, 836
877, 294
603, 118
535, 731
549, 93
168, 665
660, 747
372, 983
265, 650
641, 943
28, 620
506, 878
537, 472
183, 60
800, 947
136, 656
303, 438
908, 13
744, 906
0, 795
460, 646
745, 520
855, 472
123, 469
413, 120
92, 764
994, 793
265, 951
363, 531
479, 801
457, 163
953, 967
980, 760
19, 861
656, 76
722, 19
891, 468
941, 467
289, 746
219, 416
532, 702
847, 311
614, 526
410, 112
265, 977
493, 241
208, 723
835, 446
308, 188
616, 854
225, 316
785, 339
158, 468
215, 78
494, 447
501, 434
97, 378
904, 348
813, 712
41, 666
907, 78
153, 534
333, 115
655, 341
547, 993
309, 272
963, 773
241, 446
876, 473
921, 808
594, 722
100, 422
123, 692
756, 357
23, 936
366, 797
684, 931
398, 520
861, 17
362, 406
30, 760
533, 671
470, 345
818, 127
935, 346
69, 91
514, 530
574, 521
878, 637
925, 330
127, 902
185, 291
163, 163
180, 935
693, 376
137, 894
566, 723
420, 670
149, 388
86, 239
330, 437
319, 155
677, 196
185, 893
575, 907
809, 110
754, 54
218, 346
282, 917
294, 750
645, 327
403, 431
453, 563
951, 823
62, 603
40, 37
545, 393
941, 359
604, 574
481, 127
589, 179
233, 643
989, 343
261, 803
554, 623
951, 555
986, 199
762, 354
529, 439
394, 65
454, 592
337, 434
145, 351
925, 278
757, 101
632, 407
50, 347
690, 866
669, 391
367, 951
506, 575
774, 670
376, 844
636, 888
305, 905
497, 30
817, 760
111, 186
817, 962
416, 389
796, 574
921, 48
266, 198
941, 612
915, 936
511, 660
330, 774
618, 638
878, 706
612, 254
285, 184
296, 461
648, 454
416, 759
148, 465
391, 184
233, 296
846, 313
277, 499
787, 140
800, 192
966, 651
289, 131
189, 937
191, 519
55, 153
615, 828
634, 351
463, 615
432, 403
587, 963
612, 175
488, 820
672, 810
950, 765
310, 459
110, 751
234, 276
565, 751
271, 775
929, 109
289, 326
30, 896
863, 924
327, 845
808, 647
822, 914
87, 420
231, 311
428, 759
218, 533
636, 90
367, 681
432, 870
646, 284
393, 55
734, 927
823, 683
607, 764
609, 38
685, 934
200, 769
542, 507
170, 287
46, 773
658, 951
41, 617
298, 295
517, 760
45, 730
138, 515
442, 438
473, 872
988, 617
655, 80
366, 597
718, 692
200, 567
854, 260
385, 722
673, 253
870, 44
691, 67
827, 168
250, 208
724, 224
663, 388
612, 166
136, 488
569, 600
197, 791
836, 287
854, 268
880, 36
110, 61
314, 266
662, 136
203, 184
704, 353
561, 382
607, 306
695, 637
804, 622
110, 307
908, 292
435, 679
967, 457
77, 271
659, 173
234, 958
224, 770
906, 900
436, 238
591, 109
843, 140
447, 504
142, 450
72, 494
153, 298
590, 183
214, 413
223, 377
649, 533
707, 652
610, 308
78, 941
194, 186
424, 336
797, 630
123, 367
224, 641
91, 570
416, 366
16, 516
699, 921
687, 958
335, 913
447, 910
562, 984
293, 506
799, 525
711, 723
412, 993
624, 488
207, 209
202, 747
669, 431
149, 646
162, 437
710, 165
123, 861
126, 397
659, 459
795, 925
783, 574
99, 440
516, 583
928, 162
650, 928
489, 552
651, 210
641, 692
338, 672
461, 791
308, 852
65, 172
569, 432
243, 191
469, 581
155, 38
831, 252
187, 606
768, 347
627, 116
20, 771
981, 116
160, 672
696, 974
765, 850
702, 158
682, 74
858, 767
311, 603
184, 101
491, 132
736, 691
297, 322
21, 924
40, 418
189, 648
765, 412
436, 522
496, 277
128, 133
643, 614
688, 182
950, 325
280, 546
999, 613
745, 465
508, 842
517, 833
757, 806
576, 538
187, 149
562, 117
639, 304
581, 998
483, 487
101, 709
892, 126
803, 789
687, 194
159, 84
901, 38
881, 904
737, 761
919, 398
288, 847
996, 495
612, 475
779, 910
261, 603
91, 713
774, 744
223, 192
982, 18
212, 26
462, 21
412, 371
627, 715
829, 293
43, 717
916, 748
244, 331
159, 264
175, 208
812, 290
3, 788
532, 903
95, 778
796, 755
134, 429
803, 361
84, 948
16, 215
860, 64
133, 845
945, 255
938, 49
313, 189
750, 97
388, 840
628, 562
465, 743
873, 513
620, 560
342, 670
383, 106
55, 145
360, 467
531, 423
620, 572
827, 664
65, 565
107, 765
863, 731
571, 857
419, 603
698, 552
65, 236
148, 572
594, 37
144, 490
987, 977
444, 551
974, 347
919, 328
344, 946
511, 746
864, 410
141, 970
179, 727
682, 64
968, 950
186, 380
952, 385
423, 335
177, 546
875, 567
118, 165
864, 672
0, 444
390, 136
234, 696
458, 253
576, 98
177, 599
16, 755
706, 859
240, 984
722, 244
931, 544
443, 145
64, 109
626, 318
342, 182
978, 490
978, 342
391, 720
325, 213
311, 849
801, 901
657, 489
700, 817
153, 715
959, 292
189, 875
20, 891
352, 632
302, 436
618, 330
172, 645
339, 948
668, 151
364, 730
932, 994
247, 27
868, 733
550, 256
971, 921
213, 55
931, 283
526, 402
386, 303
740, 230
560, 41
38, 710
11, 732
235, 729
812, 31
377, 951
331, 744
477, 625
233, 199
472, 379
434, 557
840, 38
792, 717
373, 718
948, 179
572, 465
527, 860
944, 962
691, 538
570, 180
131, 503
247, 299
924, 462
14, 724
103, 510
67, 486
524, 890
607, 259
977, 317
848, 332
797, 277
489, 772
734, 325
215, 433
613, 425
929, 137
437, 97
559, 528
253, 713
223, 925
764, 708
598, 290
549, 288
957, 558
890, 878
507, 157
929, 40
717, 996
430, 663
441, 932
422, 395
492, 370
898, 859
924, 404
329, 503
564, 500
142, 93
734, 514
72, 692
922, 43
201, 315
707, 430
426, 130
146, 424
708, 208
604, 587
309, 130
989, 448
852, 559
63, 266
766, 534
979, 979
493, 908
952, 65
109, 918
233, 875
657, 662
144, 292
716, 83
644, 290
877, 424
555, 248
696, 538
98, 896
162, 901
787, 513
492, 928
189, 118
184, 985
903, 141
16, 645
307, 488
780, 25
461, 451
94, 848
273, 105
353, 323
862, 180
76, 401
654, 312
825, 591
871, 793
912, 317
654, 60
202, 448
93, 910
750, 570
596, 752
555, 531
731, 57
162, 1
325, 356
536, 867
620, 539
851, 965
908, 627
420, 28
345, 779
840, 332
780, 351
261, 394
964, 225
977, 12
895, 912
321, 885
886, 626
335, 835
54, 211
102, 871
188, 675
302, 953
981, 96
228, 722
407, 678
382, 68
462, 187
413, 995
7, 778
43, 742
627, 254
233, 364
552, 866
429, 568
791, 606
633, 532
837, 980
428, 287
362, 171
201, 656
76, 769
308, 583
579, 890
669, 721
816, 938
545, 64
780, 795
661, 778
698, 332
291, 443
975, 489
821, 924
212, 164
335, 250
258, 574
343, 537
472, 335
225, 651
725, 403
694, 246
310, 893
688, 239
369, 443
775, 702
145, 67
556, 66
343, 472
636, 378
980, 555
481, 324
213, 238
925, 176
179, 685
441, 151
397, 904
149, 135
374, 60
503, 190
244, 743
162, 630
49, 389
213, 718
448, 392
299, 201
525, 780
371, 780
956, 90
128, 296
447, 135
392, 569
56, 197
609, 893
83, 430
525, 464
94, 327
68, 687
757, 495
887, 281
835, 558
338, 538
318, 712
803, 709
6, 626
114, 931
852, 805
354, 858
751, 908
690, 963
427, 835
514, 567
606, 874
721, 583
216, 363
921, 609
499, 51
764, 612
673, 170
796, 567
850, 679
837, 262
120, 702
962, 191
507, 224
59, 652
219, 934
160, 573
508, 825
540, 882
843, 725
776, 814
426, 342
512, 892
811, 99
131, 661
923, 661
715, 320
511, 396
620, 677
329, 18
305, 31
956, 900
725, 817
51, 817
542, 618
432, 894
589, 670
563, 210
661, 453
114, 374
388, 792
464, 390
138, 455
133, 976
346, 110
493, 814
715, 3
173, 449
266, 792
410, 224
471, 160
831, 194
404, 60
865, 746
472, 66
210, 980
722, 212
668, 675
3, 860
970, 153
319, 701
705, 463
264, 386
179, 878
454, 883
395, 941
136, 925
337, 578
324, 892
958, 203
535, 149
361, 169
844, 609
821, 381
534, 199
900, 143
958, 854
240, 605
835, 574
457, 771
65, 290
567, 205
783, 553
445, 257
812, 108
257, 404
573, 699
308, 970
352, 769
968, 481
624, 886
92, 868
826, 582
156, 685
456, 13
655, 966
171, 873
426, 223
832, 954
414, 872
276, 644
343, 23
994, 201
322, 3
484, 698
936, 290
510, 460
42, 29
66, 688
702, 550
516, 522
396, 357
580, 39
346, 822
694, 412
408, 760
136, 322
523, 103
106, 482
180, 845
487, 942
402, 468
497, 350
38, 796
347, 563
438, 740
98, 215
255, 186
360, 30
795, 953
65, 407
729, 203
659, 201
35, 605
802, 765
60, 215
36, 290
992, 462
259, 533
449, 30
771, 958
173, 239
777, 221
603, 780
733, 137
544, 398
954, 799
0, 626
583, 613
730, 388
955, 385
27, 790
605, 991
525, 19
50, 864
822, 326
917, 173
746, 347
128, 694
831, 349
748, 861
660, 728
706, 54
19, 13
401, 289
674, 749
892, 356
348, 702
73, 497
713, 225
903, 475
648, 535
234, 820
514, 394
96, 362
576, 697
777, 844
250, 588
953, 483
772, 269
18, 354
63, 447
501, 910
759, 763
340, 926
402, 472
359, 595
767, 402
149, 594
308, 633
330, 245
441, 884
473, 108
943, 691
960, 426
133, 716
515, 330
593, 548
663, 368
294, 352
177, 355
950, 696
99, 536
482, 717
350, 600
845, 791
675, 32
492, 286
977, 500
279, 436
504, 289
971, 764
312, 19
387, 916
621, 327
682, 33
82, 798
686, 984
701, 533
133, 169
960, 403
787, 978
616, 987
840, 632
420, 945
234, 471
235, 924
295, 557
474, 547
226, 34
67, 447
245, 908
892, 149
682, 283
452, 945
700, 167
145, 764
104, 487
471, 761
706, 944
415, 891
815, 292
850, 2
901, 110
496, 676
123, 127
35, 564
65, 720
3, 279
576, 100
267, 808
572, 276
115, 765
526, 676
972, 587
478, 585
229, 739
741, 646
108, 431
107, 642
769, 605
169, 582
654, 156
787, 586
686, 658
818, 363
639, 306
71, 390
419, 755
694, 949
534, 743
483, 172
818, 116
547, 576
571, 927
884, 7
941, 692
849, 53
991, 596
606, 988
352, 678
336, 424
166, 991
98, 407
356, 585
329, 792
317, 243
359, 164
92, 487
414, 258
265, 663
356, 298
703, 207
155, 557
545, 47
77, 761
537, 897
241, 413
820, 703
289, 691
484, 528
123, 970
486, 153
640, 482
741, 578
594, 407
705, 358
917, 950
859, 761
808, 72
833, 404
654, 885
650, 722
426, 247
938, 470
350, 67
389, 774
927, 474
956, 875
805, 568
975, 49
760, 399
701, 32
145, 677
102, 560
317, 953
190, 287
10, 323
570, 192
662, 436
855, 508
635, 365
839, 244
471, 562
130, 147
549, 276
676, 457
490, 309
338, 729
290, 635
941, 440
728, 959
282, 483
676, 738
526, 852
712, 690
55, 381
977, 347
262, 894
42, 448
724, 392
202, 943
252, 752
482, 692
679, 942
383, 124
83, 620
456, 111
201, 717
921, 484
174, 727
460, 985
333, 582
476, 437
885, 947
339, 870
813, 961
66, 541
585, 417
360, 900
376, 265
237, 95
206, 811
528, 45
529, 759
838, 449
434, 56
638, 298
87, 119
66, 466
689, 972
285, 758
651, 854
272, 351
251, 589
206, 984
79, 627
438, 795
841, 637
396, 318
119, 722
778, 586
884, 906
377, 768
235, 971
295, 444
554, 924
778, 580
284, 557
146, 402
386, 887
867, 704
500, 817
454, 657
976, 693
415, 202
140, 447
353, 546
314, 24
347, 731
527, 901
825, 994
927, 433
990, 956
710, 211
450, 489
193, 449
266, 317
327, 45
738, 73
627, 655
102, 506
52, 768
144, 456
539, 718
620, 844
838, 66
499, 797
105, 765
328, 841
330, 816
265, 779
448, 876
921, 883
308, 127
782, 660
518, 936
56, 885
693, 570
640, 200
396, 232
650, 260
410, 235
352, 149
990, 515
331, 681
812, 673
549, 948
184, 612
740, 470
482, 492
428, 874
759, 0
922, 484
37, 804
36, 563
175, 433
20, 38
187, 585
453, 373
406, 530
203, 136
85, 570
182, 752
574, 269
113, 274
149, 57
409, 542
378, 260
65, 332
247, 767
553, 453
492, 774
712, 573
298, 31
561, 165
301, 704
274, 764
868, 738
359, 457
83, 443
852, 473
15, 232
493, 261
945, 745
865, 910
363, 544
319, 418
991, 207
239, 31
196, 642
346, 800
917, 849
588, 621
430, 137
932, 947
420, 865
98, 784
398, 787
885, 943
853, 343
240, 750
168, 568
776, 559
942, 511
153, 367
519, 490
339, 852
825, 788
926, 279
227, 607
472, 858
643, 999
139, 570
865, 393
88, 24
126, 70
639, 328
239, 646
157, 767
134, 181
23, 663
515, 5
794, 715
994, 692
299, 720
930, 573
925, 771
694, 925
318, 64
440, 559
630, 407
735, 566
212, 621
388, 975
508, 721
736, 874
879, 532
247, 603
295, 25
745, 593
167, 594
366, 28
953, 92
508, 60
619, 272
679, 300
866, 601
222, 766
93, 430
503, 962
188, 602
486, 240
195, 420
445, 85
678, 491
85, 543
571, 197
641, 803
863, 876
148, 149
449, 835
436, 179
946, 667
449, 11
325, 39
993, 305
897, 866
286, 479
916, 92
583, 83
978, 595
144, 21
824, 901
778, 786
287, 688
875, 926
458, 89
108, 663
674, 756
795, 910
215, 352
218, 141
620, 112
556, 856
939, 889
836, 140
513, 918
819, 980
118, 337
377, 597
876, 406
495, 252
916, 334
442, 955
865, 942
294, 237
378, 432
896, 864
720, 351
592, 453
945, 660
930, 428
408, 458
147, 749
699, 527
285, 525
777, 927
613, 132
87, 45
988, 55
292, 305
737, 634
499, 23
726, 986
439, 219
231, 318
98, 736
546, 161
263, 858
737, 693
218, 962
889, 22
154, 348
745, 502
557, 594
251, 85
720, 201
576, 340
326, 571
790, 654
324, 117
853, 374
535, 422
281, 399
93, 798
112, 18
393, 663
363, 353
207, 899
493, 109
546, 116
318, 96
437, 266
837, 246
901, 763
881, 980
354, 577
0, 86
486, 241
392, 633
3, 931
946, 856
210, 396
296, 662
123, 417
534, 141
238, 669
936, 204
450, 27
790, 125
457, 703
633, 23
110, 163
